93,9.0,1.0,4.0,-1.0,8.0,6.0,3.0,5.0,-1.0,0.0,2.0,7.0
94,5.0,3.0,6.0,-1.0,8.0,4.0,1.0,9.0,-1.0,0.0,2.0,7.0
95,0.0,5.0,3.0,-1.0,4.0,2.0,7.0,-1.0,8.0,6.0,1.0,9.0
96,0.0,1.0,9.0,-1.0,8.0,6.0,3.0,5.0,-1.0,4.0,7.0,2.0
97,2.0,7.0,0.0,-1.0,8.0,4.0,1.0,9.0,-1.0,5.0,3.0,6.0
98,8.0,4.0,9.0,-1.0,0.0,2.0,7.0,1.0,-1.0,5.0,3.0,6.0
99,8.0,6.0,3.0,5.0,-1.0,4.0,9.0,1.0,-1.0,2.0,0.0,7.0
100,0.0,2.0,7.0,-1.0,4.0,1.0,9.0,-1.0,8.0,6.0,3.0,5.0
101,2.0,7.0,0.0,-1.0,8.0,4.0,1.0,9.0,-1.0,5.0,3.0,6.0
102,4.0,0.0,2.0,7.0,-1.0,1.0,9.0,-1.0,8.0,6.0,3.0,5.0
103,5.0,3.0,6.0,-1.0,8.0,4.0,9.0,1.0,-1.0,7.0,0.0,2.0
104,4.0,2.0,7.0,-1.0,8.0,6.0,1.0,9.0,-1.0,3.0,5.0,0.0
105,3.0,5.0,0.0,-1.0,4.0,7.0,2.0,-1.0,8.0,6.0,1.0,9.0
106,4.0,8.0,9.0,-1.0,5.0,3.0,6.0,-1.0,0.0,2.0,7.0,1.0
107,7.0,0.0,2.0,-1.0,8.0,4.0,1.0,9.0,-1.0,5.0,3.0,6.0
108,7.0,2.0,0.0,-1.0,6.0,3.0,5.0,-1.0,4.0,1.0,9.0,8.0
109,8.0,4.0,9.0,1.0,-1.0,2.0,0.0,7.0,-1.0,5.0,3.0,6.0
110,5.0,3.0,-1.0,6.0,8.0,4.0,9.0,-1.0,0.0,2.0,7.0,1.0
111,3.0,5.0,0.0,-1.0,8.0,6.0,1.0,9.0,-1.0,4.0,7.0,2.0
112,8.0,6.0,1.0,9.0,-1.0,3.0,5.0,0.0,-1.0,4.0,7.0,2.0
113,7.0,2.0,0.0,-1.0,6.0,3.0,5.0,-1.0,4.0,1.0,9.0,8.0
114,4.0,2.0,7.0,-1.0,8.0,6.0,1.0,9.0,-1.0,0.0,5.0,3.0
115,3.0,5.0,0.0,-1.0,4.0,7.0,2.0,-1.0,8.0,6.0,1.0,9.0
116,7.0,2.0,0.0,-1.0,4.0,1.0,9.0,-1.0,8.0,6.0,3.0,5.0
117,4.0,7.0,2.0,-1.0,8.0,6.0,1.0,9.0,-1.0,3.0,5.0,0.0
118,7.0,0.0,2.0,-1.0,8.0,3.0,5.0,-1.0,6.0,4.0,1.0,9.0
119,4.0,8.0,6.0,3.0,-1.0,2.0,0.0,5.0,-1.0,7.0,1.0,9.0
120,3.0,5.0,-1.0,7.0,0.0,2.0,-1.0,8.0,6.0,4.0,1.0,9.0
121,8.0,6.0,2.0,-1.0,0.0,5.0,3.0,-1.0,4.0,9.0,1.0,7.0
122,8.0,6.0,4.0,1.0,9.0,-1.0,7.0,2.0,0.0,-1.0,5.0,3.0
123,8.0,3.0,5.0,-1.0,6.0,9.0,1.0,-1.0,4.0,0.0,2.0,7.0
124,8.0,6.0,3.0,5.0,-1.0,0.0,2.0,7.0,-1.0,4.0,1.0,9.0
125,7.0,1.0,9.0,-1.0,5.0,3.0,8.0,6.0,-1.0,4.0,2.0,0.0
126,4.0,1.0,7.0,2.0,-1.0,0.0,5.0,3.0,-1.0,6.0,8.0,9.0
127,3.0,5.0,0.0,-1.0,4.0,7.0,2.0,-1.0,8.0,6.0,1.0,9.0
128,8.0,4.0,1.0,9.0,-1.0,7.0,0.0,2.0,-1.0,5.0,3.0,6.0
129,6.0,3.0,5.0,-1.0,8.0,4.0,9.0,1.0,-1.0,7.0,0.0,2.0
130,0.0,5.0,3.0,-1.0,4.0,7.0,2.0,-1.0,8.0,6.0,1.0,9.0
131,7.0,0.0,2.0,-1.0,1.0,9.0,4.0,-1.0,5.0,3.0,8.0,6.0
132,0.0,5.0,3.0,-1.0,8.0,6.0,4.0,1.0,9.0,-1.0,7.0,2.0
133,4.0,0.0,2.0,7.0,-1.0,8.0,1.0,9.0,-1.0,5.0,3.0,6.0
134,5.0,3.0,6.0,-1.0,7.0,2.0,0.0,-1.0,8.0,4.0,9.0,1.0
135,5.0,3.0,6.0,-1.0,2.0,0.0,7.0,-1.0,8.0,4.0,9.0,1.0
136,1.0,4.0,9.0,-1.0,2.0,7.0,0.0,-1.0,8.0,6.0,3.0,5.0
137,6.0,3.0,5.0,-1.0,0.0,2.0,7.0,-1.0,4.0,1.0,9.0,8.0
138,0.0,2.0,7.0,-1.0,4.0,1.0,9.0,-1.0,5.0,3.0,8.0,6.0
139,4.0,7.0,2.0,-1.0,8.0,6.0,1.0,9.0,-1.0,0.0,3.0,5.0
140,4.0,7.0,2.0,-1.0,3.0,5.0,0.0,-1.0,8.0,6.0,9.0,1.0
141,0.0,5.0,3.0,-1.0,8.0,6.0,1.0,9.0,-1.0,4.0,2.0,7.0
142,4.0,0.0,2.0,7.0,-1.0,5.0,3.0,8.0,-1.0,6.0,9.0,1.0
143,5.0,3.0,6.0,-1.0,7.0,2.0,0.0,-1.0,8.0,4.0,1.0,9.0
144,4.0,7.0,2.0,-1.0,8.0,6.0,1.0,9.0,-1.0,0.0,5.0,3.0
145,6.0,4.0,9.0,-1.0,8.0,3.0,5.0,-1.0,0.0,2.0,7.0,1.0
146,8.0,9.0,4.0,-1.0,0.0,2.0,7.0,1.0,-1.0,5.0,3.0,6.0
147,4.0,7.0,2.0,-1.0,8.0,6.0,1.0,9.0,-1.0,3.0,5.0,0.0
148,8.0,6.0,1.0,9.0,-1.0,4.0,2.0,7.0,-1.0,0.0,5.0,3.0
149,1.0,9.0,4.0,-1.0,2.0,0.0,7.0,-1.0,8.0,6.0,3.0,5.0
150,8.0,6.0,3.0,5.0,-1.0,4.0,9.0,1.0,-1.0,2.0,0.0,7.0
151,4.0,7.0,2.0,-1.0,0.0,5.0,3.0,-1.0,8.0,6.0,1.0,9.0
152,8.0,4.0,1.0,9.0,-1.0,7.0,2.0,0.0,-1.0,5.0,3.0,6.0
153,5.0,3.0,6.0,-1.0,8.0,4.0,1.0,9.0,-1.0,7.0,0.0,2.0
154,4.0,9.0,1.0,-1.0,2.0,0.0,7.0,-1.0,5.0,3.0,8.0,6.0
155,0.0,3.0,5.0,-1.0,4.0,7.0,2.0,-1.0,8.0,6.0,1.0,9.0
156,0.0,2.0,7.0,-1.0,8.0,6.0,3.0,5.0,-1.0,9.0,1.0,4.0
157,4.0,7.0,2.0,-1.0,8.0,6.0,1.0,9.0,-1.0,0.0,5.0,3.0
158,4.0,2.0,7.0,-1.0,3.0,5.0,0.0,-1.0,8.0,6.0,1.0,9.0
159,0.0,5.0,3.0,-1.0,7.0,2.0,-1.0,8.0,6.0,4.0,1.0,9.0
160,0.0,2.0,4.0,-1.0,7.0,1.0,9.0,-1.0,8.0,6.0,3.0,5.0
161,8.0,6.0,1.0,9.0,-1.0,4.0,2.0,7.0,-1.0,0.0,3.0,5.0
162,6.0,3.0,5.0,-1.0,4.0,8.0,9.0,-1.0,0.0,2.0,7.0,1.0
163,4.0,7.0,2.0,-1.0,3.0,5.0,0.0,-1.0,8.0,6.0,1.0,9.0
164,4.0,2.0,7.0,-1.0,0.0,9.0,1.0,-1.0,8.0,6.0,3.0,5.0
165,3.0,5.0,0.0,-1.0,8.0,6.0,1.0,9.0,-1.0,4.0,2.0,7.0
166,4.0,8.0,6.0,3.0,-1.0,5.0,0.0,2.0,-1.0,7.0,1.0,9.0
167,7.0,0.0,2.0,-1.0,8.0,6.0,3.0,5.0,-1.0,1.0,9.0,4.0
168,0.0,2.0,7.0,-1.0,6.0,3.0,5.0,-1.0,4.0,1.0,9.0,8.0
169,5.0,3.0,6.0,-1.0,2.0,0.0,7.0,-1.0,8.0,4.0,9.0,1.0
170,7.0,2.0,0.0,-1.0,8.0,6.0,3.0,5.0,-1.0,1.0,9.0,4.0
171,8.0,4.0,1.0,9.0,-1.0,7.0,2.0,0.0,-1.0,5.0,3.0,6.0
172,0.0,3.0,5.0,-1.0,8.0,6.0,4.0,1.0,9.0,-1.0,2.0,7.0
173,5.0,3.0,6.0,-1.0,8.0,4.0,1.0,9.0,-1.0,7.0,0.0,2.0
174,8.0,6.0,1.0,9.0,-1.0,4.0,7.0,2.0,-1.0,3.0,5.0,0.0
175,7.0,1.0,9.0,-1.0,4.0,8.0,6.0,3.0,-1.0,5.0,0.0,2.0
176,0.0,2.0,7.0,1.0,-1.0,9.0,4.0,-1.0,5.0,3.0,8.0,6.0
177,5.0,3.0,-1.0,6.0,8.0,1.0,9.0,-1.0,0.0,2.0,7.0,4.0
178,4.0,9.0,6.0,-1.0,5.0,3.0,8.0,-1.0,0.0,2.0,7.0,1.0
179,3.0,5.0,0.0,-1.0,8.0,6.0,1.0,9.0,-1.0,4.0,2.0,7.0
180,8.0,4.0,1.0,9.0,-1.0,5.0,3.0,6.0,-1.0,2.0,0.0,7.0
181,0.0,3.0,5.0,-1.0,4.0,2.0,7.0,-1.0,8.0,6.0,1.0,9.0
182,3.0,5.0,0.0,-1.0,4.0,2.0,7.0,-1.0,8.0,6.0,1.0,9.0
183,0.0,2.0,7.0,1.0,-1.0,5.0,3.0,6.0,-1.0,4.0,8.0,9.0
184,8.0,6.0,4.0,1.0,9.0,-1.0,3.0,5.0,0.0,-1.0,7.0,2.0
185,5.0,0.0,2.0,7.0,-1.0,4.0,6.0,8.0,3.0,-1.0,1.0,9.0
186,4.0,7.0,2.0,-1.0,3.0,5.0,0.0,-1.0,8.0,6.0,1.0,9.0
187,5.0,3.0,6.0,-1.0,8.0,4.0,1.0,9.0,-1.0,2.0,0.0,7.0
188,0.0,2.0,7.0,1.0,-1.0,3.0,5.0,-1.0,6.0,8.0,4.0,9.0
189,0.0,5.0,3.0,-1.0,8.0,6.0,1.0,9.0,-1.0,4.0,2.0,7.0
190,2.0,0.0,7.0,-1.0,8.0,4.0,1.0,9.0,-1.0,5.0,3.0,6.0
191,5.0,3.0,6.0,-1.0,8.0,9.0,1.0,-1.0,4.0,0.0,2.0,7.0
192,8.0,6.0,1.0,9.0,-1.0,3.0,5.0,0.0,-1.0,4.0,2.0,7.0
193,8.0,6.0,3.0,5.0,-1.0,0.0,2.0,7.0,-1.0,4.0,1.0,9.0
194,0.0,3.0,5.0,-1.0,7.0,2.0,-1.0,6.0,8.0,4.0,1.0,9.0
195,0.0,3.0,5.0,-1.0,2.0,7.0,4.0,-1.0,6.0,8.0,1.0,9.0
196,4.0,2.0,7.0,-1.0,8.0,6.0,1.0,9.0,-1.0,3.0,5.0,0.0
197,7.0,2.0,0.0,-1.0,6.0,3.0,5.0,-1.0,4.0,1.0,9.0,8.0
198,3.0,5.0,0.0,-1.0,8.0,6.0,1.0,9.0,-1.0,4.0,2.0,7.0
199,6.0,8.0,1.0,9.0,-1.0,4.0,0.0,2.0,7.0,-1.0,5.0,3.0
